ID,type
"gi|1270298764|gb|PHQ94976.1| ribulose 1,5-bisphosphate carboxylase [Marinosulfonomonas sp.]",II
"gi|1247517904|gb|PCJ73671.1| ribulose 1,5-bisphosphate carboxylase [Rhodobacteraceae bacterium]",II
RBCSeed_22 gi|740194019|ref|WP_038036007.1|,II
RBCSeed_12 gi|269148490|gb|ACZ28630.1|,II
"gi|1572539476|emb|VDD88779.1| RuBisCO long chain, Form II/III [uncultured bacterium]",II/III
RBC4_73 gwe2_scaffold_1773_6,II/III
"gwf2_scaffold_583_77 ribulose bisphosphate carboxylase (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=PER_GWF2_38_29 id=5095786 bin=""PER_GWF2_38_29"" species=PER_GWF2_38_29 genus=unknown taxon_order=unknown taxon_class=unknown phylum=Peregrinibacteria (PER) organism_tax=Peregrinibacteria organism_desc=IN PAPER CLONED BY TABITA-ACTIVE",II/III
"gi|1490959626|gb|RLE81439.1| ribulose 1,5-bisphosphate carboxylase [Thermoprotei archaeon] >gi|1490986407|gb|RLF03419.1| ribulose 1,5-bisphosphate carboxylase [Thermoprotei archaeon]",IIIa
"gi|1491255015|gb|RLI26502.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Bathyarchaeota archaeon]",IIIa
gi|503095013|ref|WP_013329831.1| ribulose-bisphosphate carboxylase [Methanolacinia petrolearia] >gi|307157274|gb|ADN36654.1| Ribulose-bisphosphate carboxylase [Methanolacinia petrolearia DSM 11571],IIIa
"gi|1055384797|ref|WP_067047979.1| ribulose 1,5-bisphosphate carboxylase [Methanofollis ethanolicus]",IIIa
"gi|941491287|gb|KQC03310.1| ribulose 1,5-bisphosphate carboxylase [Methanoculleus sp. SDB]",IIIa
gi|501688072|ref|WP_012616961.1| ribulose-bisphosphate carboxylase [Methanosphaerula palustris] >gi|219545192|gb|ACL15642.1| Ribulose-bisphosphate carboxylase [Methanosphaerula palustris E1-9c],IIIa
"gi|1011504110|ref|WP_062398647.1| ribulose 1,5-bisphosphate carboxylase [Methanogenium cariaci]",IIIa
gi|1568170052|gb|RYF35471.1| ribulose-bisphosphate carboxylase large subunit [Comamonadaceae bacterium],1-Prok
"gi|1408080932|ref|WP_111482464.1| form I ribulose bisphosphate carboxylase large subunit [Paraburkholderia sp. PDC91] >gi|1405758668|gb|PZW00913.1| ribulose 1,5-bisphosphate carboxylase large subunit [Paraburkholderia sp. PDC91]",1C-Prok
gi|913695799|ref|WP_050451440.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Burkholderia verschuerenii] >gi|908372978|gb|KND62416.1| Ribulose bisphosphate carboxylase large chain [Candidatus Burkholderia verschuerenii],1C-Prok
"gi|737551854|ref|WP_035524651.1| form I ribulose bisphosphate carboxylase large subunit [Paraburkholderia sacchari] >gi|723584450|gb|KHD21678.1| ribulose 1,5-bisphosphate carboxylase [Paraburkholderia sacchari]",1C-Prok
gi|1204998689|ref|WP_087734691.1| form I ribulose bisphosphate carboxylase large subunit [Paraburkholderia piptadeniae] >gi|1132096370|emb|SIT40930.1| Ribulose bisphosphate carboxylase large chain [Paraburkholderia piptadeniae],1C-Prok
gi|908366626|gb|KND56595.1| Ribulose bisphosphate carboxylase large chain [Candidatus Paraburkholderia kirkii],1C-Prok
gi|389931238|gb|EIM93320.1| ribulose bisophosphate carboxylase [Paraburkholderia hospita],1C-Prok
gi|1196461045|ref|WP_086126258.1| form I ribulose bisphosphate carboxylase large subunit [Hydrogenophaga sp. IBVHS1] >gi|1190613861|gb|OSZ71462.1| ribulose-bisphosphate carboxylase large subunit [Hydrogenophaga sp. IBVHS1],1C-Prok
gi|1328113882|ref|WP_102223425.1| form I ribulose bisphosphate carboxylase large subunit [Defluviimonas sp. MS2-2],1C-Prok
gi|1407966424|ref|WP_111417656.1| form I ribulose bisphosphate carboxylase large subunit [Rhodoplanes roseus] >gi|1407420986|gb|RAI45558.1| ribulose-bisphosphate carboxylase large subunit [Rhodoplanes roseus],1C-Prok
"gi|1222803765|ref|WP_090848549.1| form I ribulose bisphosphate carboxylase large subunit [Paracoccus alkenifer] >gi|1093226869|emb|SEI07372.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Paracoccus alkenifer]",1C-Prok
gi|1308933320|gb|PKO51562.1| ribulose-bisphosphate carboxylase large subunit [Betaproteobacteria bacterium HGW-Betaproteobacteria-21],1C-Prok
gi|1580621212|gb|TAM12200.1| form I ribulose bisphosphate carboxylase large subunit [Sinobacteraceae bacterium] >gi|1585238716|gb|TBR73703.1| form I ribulose bisphosphate carboxylase large subunit [Sinobacteraceae bacterium],1C-Prok
gi|1125157675|gb|OLB13785.1| ribulose-bisphosphate carboxylase large subunit [Gammaproteobacteria bacterium 13_2_20CM_66_19],1C-Prok
gi|1389015251|ref|WP_109037055.1| form I ribulose bisphosphate carboxylase large subunit [Aquabacterium olei] >gi|1387994425|gb|AWI54059.1| ribulose-bisphosphate carboxylase large subunit [Aquabacterium olei],1C-Prok
gi|1407981124|ref|WP_111430697.1| form I ribulose bisphosphate carboxylase large subunit [Rhodobacteraceae bacterium DSL-40],1C-Prok
"gi|930050483|ref|WP_054153753.1| form I ribulose bisphosphate carboxylase large subunit [beta proteobacterium AAP51] >gi|929670440|gb|KPF53331.1| ribulose 1,5-bisphosphate carboxylase [beta proteobacterium AAP51]",1C-Prok
"gi|737044574|ref|WP_035039784.1| form I ribulose bisphosphate carboxylase large subunit [Aquabacterium sp. NJ1] >gi|699055636|gb|KGM41428.1| ribulose 1,5-bisphosphate carboxylase [Aquabacterium sp. NJ1]",1C-Prok
gi|1225272148|ref|WP_093283324.1| form I ribulose bisphosphate carboxylase large subunit [Solimonas aquatica] >gi|1094657742|emb|SEQ12671.1| ribulose-bisphosphate carboxylase large chain [Solimonas aquatica],1C-Prok
gi|1279688169|ref|WP_100237092.1| form I ribulose bisphosphate carboxylase large subunit [Sphingobium sp. LB126] >gi|1279609290|gb|PJG47089.1| ribulose-bisphosphate carboxylase large subunit [Sphingobium sp. LB126],1C-Prok
gi|1580608621|gb|TAM00961.1| ribulose-bisphosphate carboxylase large subunit [Rhodanobacter sp.],1C-Prok
gi|497353904|ref|WP_009668117.1| form I ribulose bisphosphate carboxylase large subunit [Oxalobacteraceae bacterium IMCC9480] >gi|327544751|gb|EGF30164.1| Ribulose bisphosphate carboxylase large chain [Oxalobacteraceae bacterium IMCC9480],1C-Prok
"gi|947609470|ref|WP_056272636.1| form I ribulose bisphosphate carboxylase large subunit [Hydrogenophaga sp. Root209] >gi|946147552|gb|KRB99580.1| ribulose 1,5-bisphosphate carboxylase [Hydrogenophaga sp. Root209]",1C-Prok
"gi|754678996|ref|WP_042058906.1| form I ribulose bisphosphate carboxylase large subunit [Acidomonas methanolica] >gi|546198669|dbj|BAN85804.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Acidomonas methanolica] >gi|602596510|dbj|GAJ29264.1| ribulose bisophosphate carboxylase [Acidomonas methanolica NBRC 104435] >gi|1588958488|gb|TCS24437.1| ribulose 1,5-bisphosphate carboxylase large subunit [Acidomonas methanolica]",1C-Prok
gi|654757556|ref|WP_028212638.1| ribulose-bisphosphate carboxylase large subunit [Paraburkholderia mimosarum],1C-Prok
"gi|108862318|gb|ABA96140.2| Ribulose bisphosphate carboxylase large chain precursor, putative [Oryza sativa Japonica Group]",1B-Euk
TARA_064.SAMEA2620815.1000.0.22-3_688879_13 /annotation=ribulose bisphosphate carboxylase large chain/ngenes=14,IIIa
"TARA_112.SAMEA2622568.696.0.22-3_15325_3 /annotation=ribulose 1,5-bisphosphate carboxylase large subunit/ngenes=5",IIIa
"TARA_070.SAMEA2621092.800.0.22-3_1641160_1 /annotation=ribulose 1,5-bisphosphate carboxylase large subunit/domain=Archaea",IIIa
UBA2022contig_15642_11,II/III
"gi|1278491485|gb|PJA14308.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Dojkabacteria bacterium CG_4_10_14_0_2_um_filter_Dojkabacteria_WS6_41_15]",II/III
gi|1580774821|gb|TAN52003.1| ribulose-bisphosphate carboxylase [Rhodospirillales bacterium],II
RBC4_66 gi|1222432662|ref|WP_090484260.1|,II
RBCSeed_34 TARA_137.SAMEA2623295.40.0.22-3_1305628_14,II
RBC4_18 gi|1224981772|ref|WP_092996737.1|,II
RBC4_21 gi|780808786|gb|KJS13813.1|,II
RBC4_65 gi|1057088213|ref|WP_068489216.1|,II
"gi|1490286541|gb|RKZ47820.1| ribulose 1,5-bisphosphate carboxylase [Gammaproteobacteria bacterium] >gi|1490304053|gb|RKZ63014.1| ribulose 1,5-bisphosphate carboxylase [Gammaproteobacteria bacterium] >gi|1490328448|gb|RKZ83893.1| ribulose 1,5-bisphosphate carboxylase [Gammaproteobacteria bacterium]",II
RBCSeed_21 gi|723289186|gb|KHD09267.1|,II
RBC_49 gi|780831401|gb|KJS34037.1|,II
RBC4_67 gi|1134122028|ref|WP_076365084.1|,II
"gi|1490276154|gb|RKZ38922.1| ribulose 1,5-bisphosphate carboxylase [Gammaproteobacteria bacterium] >gi|1490318023|gb|RKZ75190.1| ribulose 1,5-bisphosphate carboxylase [Gammaproteobacteria bacterium]",II
RBCSeed_10 gi|1134157343|ref|WP_076400097.1|,II
RBC4_68 RIFCSPLOWO2_02_FULL_Rhodospirillales_58_16_rifcsplowo2_02_scaffold_186_85,II
gi|1575831192|gb|RZI42370.1| ribulose-bisphosphate carboxylase [Herbaspirillum sp. HC18],II
"gi|1592666712|ref|WP_132545138.1| ribulose-bisphosphate carboxylase [Rhodovulum euryhalinum] >gi|1588601017|gb|TCO70490.1| ribulose 1,5-bisphosphate carboxylase large subunit [Rhodovulum euryhalinum]",II
gi|1231997338|gb|OYT57613.1| type III ribulose-bisphosphate carboxylase [Candidatus Aenigmarchaeota archaeon ex4484_14],unknown
"gi|1393879121|ref|WP_109969713.1| ribulose 1,5-bisphosphate carboxylase [Methanospirillum lacunae] >gi|1393076642|gb|PWR70600.1| ribulose 1,5-bisphosphate carboxylase [Methanospirillum lacunae]",IIIa
"gi|1393798057|ref|WP_109940899.1| ribulose 1,5-bisphosphate carboxylase [Methanospirillum stamsii] >gi|1393079561|gb|PWR73488.1| ribulose 1,5-bisphosphate carboxylase [Methanospirillum stamsii]",IIIa
"gi|1308543678|gb|PKL59160.1| ribulose 1,5-bisphosphate carboxylase [Methanomicrobiales archaeon HGW-Methanomicrobiales-4]",IIIa
"gi|499768544|ref|WP_011449278.1| ribulose-bisphosphate carboxylase [Methanospirillum hungatei] >gi|88189023|gb|ABD42020.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Methanospirillum hungatei JF-1]",IIIa
"gi|504218566|ref|WP_014405668.1| Ribulose 1 5-bisphosphate carboxylase large subunit [Methanocella conradii] >gi|379320878|gb|AFC99830.1| Ribulose 1,5-bisphosphate carboxylase, large subunit [Methanocella conradii HZ254]",IIIa
"gi|110620422|emb|CAJ35700.1| ribulose 1,5-bisphosphate carboxylase (RuBisCO),large subunit [Methanocella arvoryzae MRE50]",IIIa
gi|1166655052|gb|OPY25448.1| Ribulose bisphosphate carboxylase [Methanocella sp. PtaU1.Bin125],IIIa
"gi|1561394811|ref|WP_128567054.1| ribulose 1,5-bisphosphate carboxylase [Methanocella paludicola]",IIIa
gi|521285316|ref|WP_020449584.1| ribulose-bisphosphate carboxylase [Candidatus Methanomassiliicoccus intestinalis] >gi|509093041|gb|AGN27059.1| ribulose-bisphosphate carboxylase [Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1],IIIa
gi|1166579504|gb|OPX60608.1| Ribulose bisphosphate carboxylase [Methanomassiliicoccales archaeon PtaB.Bin134],IIIa
gi|1166665951|gb|OPY34858.1| Ribulose bisphosphate carboxylase [Methanomassiliicoccales archaeon PtaU1.Bin124],IIIa
gi|1166657507|gb|OPY27396.1| Ribulose bisphosphate carboxylase [Methanomassiliicoccales archaeon PtaU1.Bin030],IIIa
"gi|1604583035|gb|TFG57017.1| ribulose 1,5-bisphosphate carboxylase large subunit [Methanomassiliicoccus sp.]",IIIa
"gi|5739002|dbj|BAA83444.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Anthoceros punctatus]",1B-Euk
"gi|1027590167|gb|AND95827.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Scenedesmus quadricauda]",1B-Euk
gi|1191682102|gb|OTG34064.1| putative ribulose bisphosphate carboxylase large chain [Helianthus annuus],1B-Euk
"gi|156857843|gb|ABU96274.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Papillidiopsis malesiana]",1B-Euk
"gi|9719160|gb|AAF97660.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Ismene vargasii]",1B-Euk
"gi|358252603|gb|AEU04903.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Dryopteris huberi]",1B-Euk
"gi|1184148|gb|AAC15787.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Pedinomonas sp. PCC441]",1B-Euk
gi|474087389|gb|EMS54729.1| Ribulose bisphosphate carboxylase large chain [Triticum urartu],1B-Euk
"gi|9719138|gb|AAF97649.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Gethyllis ciliaris]",1B-Euk
"gi|18461357|gb|AAL71899.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Pedobesia ryukyuensis]",1B-Euk
"gi|359372905|gb|AEV42289.1| ribulose-1,5-bisphosphate carboxylase large subunit [Plagiomnium integrum]",1B-Euk
gi|338796043|emb|CCA83972.1| ribulose-1.5-bisphosphate carboxylase/oxygenase large subunit [Schlumbergera gaertneri],1B-Euk
"gi|926951|gb|AAA84064.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial (chloroplast) [Botrychium minganense] >gi|926953|gb|AAA84065.1| cryptic speciation protein, partial (chloroplast) [Botrychium pumicola] >gi|926965|gb|AAA84071.1| cryptic speciation protein, partial (chloroplast) [Botrychium minganense] >gi|926967|gb|AAA84072.1| cryptic speciation protein, partial (chloroplast) [Botrychium minganense] >gi|926969|gb|AAA84073.1| cryptic speciation protein, partial (chloroplast) [Botrychium minganense] >gi|926971|gb|AAA84074.1| cryptic speciation protein, partial (chloroplast) [Botrychium paradoxum] >gi|926979|gb|AAA84078.1| cryptic speciation protein, partial (chloroplast) [Botrychium simplex] >gi|926981|gb|AAA84079.1| cryptic speciation protein, partial (chloroplast) [Botrychium simplex] >gi|926987|gb|AAA84082.1| cryptic speciation protein, partial (chloroplast) [Botrychium watertonense] >gi|926989|gb|AAA84083.1| cryptic speciation protein, partial (chloroplast) [Botrychium ascendens]",1B-Euk
"gi|328488095|gb|AEB19871.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Pachyschistochila colensoana]",1B-Euk
"gi|23394945|gb|AAN31658.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Dolichomastix tenuilepis]",1B-Euk
"gi|27448354|gb|AAO13842.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Selaginella douglasii]",1B-Euk
gi|1012324796|gb|KYP36753.1| Ribulose bisphosphate carboxylase large chain [Cajanus cajan],1B-Euk
"gi|9719156|gb|AAF97658.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Ismene longipetala]",1B-Euk
gi|4322644|gb|AAD16107.1| ribulose bisphosphate carboxylase large chain precursor [Selaginella deflexa],1B-Euk
"gi|1530730828|gb|AZJ17723.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Phlegmariurus sp. 4 TNL-2018]",1B-Euk
gi|1557877953|gb|RWR97778.1| ribulose-15-bisphosphate carboxylase/oxygenase large subunit chloroplast [Cinnamomum micranthum f. kanehirae],1B-Euk
"gi|34559214|gb|AAQ24808.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Apiopetalum velutinum]",1B-Euk
"gi|12583955|gb|AAG59696.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Phaeoceros laevis]",1B-Euk
"gi|2735778|gb|AAB94007.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Corallocarpus bainesii]",1B-Euk
gi|4322648|gb|AAD16109.1| ribulose bisphosphate carboxylase large chain precursor [Selaginella rupestris],1B-Euk
"gi|155029193|dbj|BAF75471.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Cheilosa montana]",1B-Euk
"gi|144583484|gb|ABP01446.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Saccharum officinarum]",1B-Euk
"gi|478731447|emb|CCQ42893.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, RbcL protein [Bryopsis sp. 28 FL-2013]",1B-Euk
"gi|215271970|emb|CAP45931.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Spondylosium planum]",1B-Euk
"gi|25053471|gb|AAN71860.1| ribulose-1,5-bisphosphate carboxylase [Triplaris poeppigiana]",1B-Euk
"gi|378925043|dbj|BAL63309.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Mitostemma glaziovii]",1B-Euk
"gi|23394943|gb|AAN31657.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Crustomastix stigmatica]",1B-Euk
"gi|336445262|gb|AEI58699.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Sagittaria trifolia]",1B-Euk
"gi|923140013|gb|ALB24943.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large-subunit [Pyramimonas sp. PA-2015]",1B-Euk
"gi|9719140|gb|AAF97650.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Griffinia hyacinthina]",1B-Euk
"gi|9719199|gb|AAF97678.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Worsleya rayneri]",1B-Euk
"gi|38532335|gb|AAR23419.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Dacrydium elatum]",1B-Euk
UBA2393contig_52368_1,IIIc
rifoxyb1_full_scaffold_633_14,IIIc
"gi|1572540257|emb|VDD89216.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1572541005|emb|VDS11129.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
RBC_37 gwa2_scaffold_134_63,III-like
"gi|1572539542|emb|VDD88836.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|1572539999|emb|VDD89028.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|1572539364|emb|VDD88696.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
gi|1518545074|ref|WP_123402233.1| ribulose-bisphosphate carboxylase [Inmirania thermothiophila],II
"gi|1572541103|emb|VDS11178.1| RuBisCO long chain, Form II/III [uncultured Candidatus Woesearchaeota archaeon]",II/III
rifoxyb1_full_scaffold_3633_1,II/III
"gi|1572540971|emb|VDS11112.1| RuBisCO long chain, Form II/III [uncultured DPANN archaeon]",II/III
"gi|1572541027|emb|VDS11140.1| RuBisCO long chain, Form II/III [uncultured DPANN archaeon] >gi|1572541091|emb|VDS11172.1| RuBisCO long chain, Form II/III [uncultured Candidatus Woesearchaeota archaeon] >gi|1572541105|emb|VDS11179.1| RuBisCO long chain, Form II/III [uncultured Candidatus Woesearchaeota archaeon]",II/III
"gi|1572540269|emb|VDD89222.1| RuBisCO long chain, Form unknown [uncultured archaeon]",unknown
"gi|1490924944|gb|RLE53433.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Verstraetearchaeota archaeon]",IIIa
"RIFCSPHIGHO2_12_FULL_OD1_42_14_rifcsphigho2_12_scaffold_6219_7 Ribulose bisphosphate carboxylase {ECO:0000313|EMBL:KKS42336.1}; TaxID=1618677 species=""Bacteria; Parcubacteria.;"" source=""Parcubacteria (Kuenenbacteria) bacterium GW2011_GWA2_42_15.;"" id=88065635 bin=""Candidatus Kuenenbacteria bacterium RIFCSPHIGHO2_12_FULL_42_14"" species=GWA2_OD1_42_15 genus=unknown taxon_order=unknown taxon_class=Kuenenbacteria phylum=Parcubacteria organism_tax=RIFCSPLOWO2_12_FULL_OD1_Falkowbacteria_42_13_curated, Falkowbacteria, Parcubacteria, Bacteria",IIIc
gi|1166598228|gb|OPX76886.1| Ribulose bisphosphate carboxylase [Methanosaeta sp. PtaB.Bin018] >gi|1166677474|gb|OPY45021.1| Ribulose bisphosphate carboxylase [Methanosaeta sp. PtaU1.Bin016],IIIa
"gi|941507471|gb|KQC16418.1| ribulose 1,5-bisphosphate carboxylase [Methanosaeta sp. SDB] >gi|973083697|gb|KUK45129.1| Ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Methanosaeta harundinacea] >gi|973155978|gb|KUK97394.1| Ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Methanosaeta harundinacea]",IIIa
gi|1232208764|gb|OYV08494.1| ribulose-bisphosphate carboxylase large chain [Methanosaeta sp. ASP1-1],IIIa
"gi|504400688|ref|WP_014587790.1| Ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Methanosaeta harundinacea] >gi|357210994|gb|AET65614.1| Ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Methanosaeta harundinacea 6Ac]",IIIa
gi|347800927|gb|AEP20655.1| ribulose bisphosphate carboxylase [Erythrotrichia sp. GCZ-2011],1D-Euk
gi|1565036479|ref|WP_128955159.1| MULTISPECIES: ribulose-bisphosphate carboxylase large subunit [Bradyrhizobium] >gi|1562158032|gb|RXH17160.1| ribulose-bisphosphate carboxylase large subunit [Bradyrhizobium sp. CCBAU 53426] >gi|1562159391|gb|RXH18514.1| ribulose-bisphosphate carboxylase large subunit [Bradyrhizobium sp. CCBAU 53424] >gi|1562496977|gb|QAU43527.1| hypothetical protein X265_38545 (plasmid) [Bradyrhizobium guangdongense] >gi|1562504471|gb|QAU51019.1| hypothetical protein XH91_37745 (plasmid) [Bradyrhizobium sp. CCBAU 51670],1C-Prok
rifcsphigho2_01_scaffold_387592_2,III-like
"gi|1572540191|emb|VDD89164.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"RIFCSPLOWO2_02_FULL_Betaproteobacteria_66_14_rifcsplowo2_02_scaffold_1996_95 cbbL; Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPLOWO2_02_FULL_Betaproteobacteria_66_14_curated id=88534912 bin=""Betaproteobacteria bacterium RIFCSPLOWO2_02_FULL_66_14"" species=RIFCSPLOWO2_02_FULL_Betaproteobacteria_66_14_curated genus=unknown taxon_order=unknown taxon_class=Betaproteobacteria phylum=Proteobacteria organism_tax=RIFCSPLOWO2_02_FULL_Betaproteobacteria_66_14_curated",1C-Prok
gi|1404715965|gb|PZN75344.1| ribulose-bisphosphate carboxylase large subunit [Proteobacteria bacterium],1C-Prok
"RIFCSPLOWO2_12_FULL_Betaproteobacteria_66_14_rifcsplowo2_12_scaffold_6998_15 cbbL; Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPLOWO2_02_FULL_Betaproteobacteria_66_14_curated id=88920029 bin=""Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_66_14"" species=RIFCSPLOWO2_02_FULL_Betaproteobacteria_66_14_curated genus=unknown taxon_order=unknown taxon_class=Betaproteobacteria phylum=Proteobacteria organism_tax=RIFCSPLOWO2_02_FULL_Betaproteobacteria_65_24_curated, Betaproteobacteria, Proteobacteria, Bacteria",1C-Prok
TARA_025.SAMEA2619782.50.0.22-1.6_16872_5 /annotation=Ribulose bisphosphate carboxylase large chain 2/domain=Bacteria /phylum=Proteobacteria /class=Alphaproteobacteria /order=Rhizobiales,1C-Prok
"gi|1559992796|gb|RWX72993.1| Ribulose-1,5-bisphosphate carboxylase, Type III [Candidatus Methanosuratus sp.]",IIIa
"gi|1576499582|gb|RZN55275.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Verstraetearchaeota archaeon] >gi|1590435914|gb|TDA38936.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Verstraetearchaeota archaeon]",IIIa
gi|1491054668|gb|RLF58014.1| type III ribulose-bisphosphate carboxylase [Thermoplasmata archaeon],unknown
gi|1491172809|gb|RLG56183.1| type III ribulose-bisphosphate carboxylase [Candidatus Hydrothermarchaeota archaeon],unknown
"gi|1572539965|emb|VDD88994.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1572540301|emb|VDD89247.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
gi|1423492185|gb|RBQ24886.1| Ribulose bisphosphate carboxylase [Methanocorpusculum sp. MCE],IIIa
"gi|757145770|ref|WP_042699978.1| MULTISPECIES: ribulose 1,5-bisphosphate carboxylase [Methanocorpusculum] >gi|1240225230|gb|PAV09451.1| ribulose 1,5-bisphosphate carboxylase [Methanocorpusculum parvum]",IIIa
gi|1268874123|ref|WP_099081945.1| ribulose-bisphosphate carboxylase large subunit [Desulfotomaculum profundi] >gi|1268435923|gb|PHJ39792.1| ribulose bisophosphate carboxylase [Desulfotomaculum profundi],1-Prok
gi|998155991|gb|AMK13204.1| ribulose bisphosphate carboxylase type III RbcL [methanogenic archaeon mixed culture ISO4-G1],IIIa
"gi|944558241|gb|KQM10927.1| ribulose 1,5-bisphosphate carboxylase large subunit [Methanomassiliicoccales archaeon RumEn M2]",IIIa
"gi|1572539971|emb|VDD89003.1| RuBisCO long chain, Form III-like [uncultured archaeon]",III-like
"gi|1572539620|emb|VDD88893.1| RuBisCO long chain, Form III-like [uncultured archaeon]",III-like
"TARA_039.SAMEA2620106.270.0.1-0.22_3514_9 /annotation=ribulose bisphosphate carboxylase, type III (EC:4.1.1.39) /domain=Archaea",III-like
"TARA_038.SAMEA2620039.340.0.1-0.22_4273_13 /annotation=ribulose bisphosphate carboxylase, type III (EC:4.1.1.39) /domain=Archaea /phylum=Pacearchaeota",III-like
gi|1577545078|gb|RZV35195.1| form I ribulose bisphosphate carboxylase large subunit [Chromatiales bacterium],1A-Prok
"gi|1026319953|gb|OAD22283.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Candidatus Thiomargarita nelsonii]",1A-Prok
"TARA_039.SAMEA2620097.270.0.22-1.6_653747_12 /annotation=ribulose 1,5-bisphosphate carboxylase/domain=Bacteria /phylum=Proteobacteria /class=Alphaproteobacteria /order=Rhodospirillales /family=Rhodospirillaceae",1A-Prok
"RIFCSPLOWO2_12_FULL_Betaproteobacteria_62_58_rifcsplowo2_12_scaffold_1253_59 Ribulose-bisphosphate carboxylase (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPLOWO2_12_FULL_Betaproteobacteria_62_58_curated id=88896940 bin=""Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_58"" species=RIFCSPLOWO2_12_FULL_Betaproteobacteria_62_58_curated genus=unknown taxon_order=unknown taxon_class=Betaproteobacteria phylum=Proteobacteria organism_tax=RIFCSPLOWO2_12_FULL_Betaproteobacteria_62_58_curated",1A-Prok
